nhb_p,tfn_at,nhb_m,g,soc,ns,ca
15,6,2,1,2,3,2
15,6,2,1,2,4,1
15,6,2,1,2,4,2
15,6,2,1,2,5,1
15,6,2,1,2,5,2
15,6,2,1,3,1,1
15,6,2,1,3,1,2
15,6,2,1,3,2,1
15,6,2,1,3,2,2
15,6,2,1,3,3,1
15,6,2,1,3,3,2
15,6,2,1,3,4,1
15,6,2,1,3,4,2
15,6,2,1,3,5,1
15,6,2,1,3,5,2
15,6,2,2,1,1,1
15,6,2,2,1,1,2
15,6,2,2,1,2,1
15,6,2,2,1,2,2
15,6,2,2,1,3,1
15,6,2,2,1,3,2
15,6,2,2,1,4,1
15,6,2,2,1,4,2
15,6,2,2,1,5,1
15,6,2,2,1,5,2
15,6,2,2,2,1,1
15,6,2,2,2,1,2
15,6,2,2,2,2,1
15,6,2,2,2,2,2
15,6,2,2,2,3,1
15,6,2,2,2,3,2
15,6,2,2,2,4,1
15,6,2,2,2,4,2
15,6,2,2,2,5,1
15,6,2,2,2,5,2
15,6,2,2,3,1,1
15,6,2,2,3,1,2
15,6,2,2,3,2,1
15,6,2,2,3,2,2
15,6,2,2,3,3,1
15,6,2,2,3,3,2
15,6,2,2,3,4,1
15,6,2,2,3,4,2
15,6,2,2,3,5,1
15,6,2,2,3,5,2
15,6,2,3,1,1,1
15,6,2,3,1,1,2
15,6,2,3,1,2,1
15,6,2,3,1,2,2
15,6,2,3,1,3,1
15,6,2,3,1,3,2
15,6,2,3,1,4,1
15,6,2,3,1,4,2
15,6,2,3,1,5,1
15,6,2,3,1,5,2
15,6,2,3,2,1,1
15,6,2,3,2,1,2
15,6,2,3,2,2,1
15,6,2,3,2,2,2
15,6,2,3,2,3,1
15,6,2,3,2,3,2
15,6,2,3,2,4,1
15,6,2,3,2,4,2
15,6,2,3,2,5,1
15,6,2,3,2,5,2
15,6,2,3,3,1,1
15,6,2,3,3,1,2
15,6,2,3,3,2,1
15,6,2,3,3,2,2
15,6,2,3,3,3,1
15,6,2,3,3,3,2
15,6,2,3,3,4,1
15,6,2,3,3,4,2
15,6,2,3,3,5,1
15,6,2,3,3,5,2
15,6,3,1,1,1,1
15,6,3,1,1,1,2
15,6,3,1,1,2,1
15,6,3,1,1,2,2
15,6,3,1,1,3,1
15,6,3,1,1,3,2
15,6,3,1,1,4,1
15,6,3,1,1,4,2
15,6,3,1,1,5,1
15,6,3,1,1,5,2
15,6,3,1,2,1,1
15,6,3,1,2,1,2
15,6,3,1,2,2,1
15,6,3,1,2,2,2
15,6,3,1,2,3,1
15,6,3,1,2,3,2
15,6,3,1,2,4,1
15,6,3,1,2,4,2
15,6,3,1,2,5,1
15,6,3,1,2,5,2
15,6,3,1,3,1,1
15,6,3,1,3,1,2
15,6,3,1,3,2,1
15,6,3,1,3,2,2
15,6,3,1,3,3,1
15,6,3,1,3,3,2
15,6,3,1,3,4,1
15,6,3,1,3,4,2
15,6,3,1,3,5,1
15,6,3,1,3,5,2
15,6,3,2,1,1,1
15,6,3,2,1,1,2
15,6,3,2,1,2,1
15,6,3,2,1,2,2
15,6,3,2,1,3,1
15,6,3,2,1,3,2
15,6,3,2,1,4,1
15,6,3,2,1,4,2
15,6,3,2,1,5,1
15,6,3,2,1,5,2
15,6,3,2,2,1,1
15,6,3,2,2,1,2
15,6,3,2,2,2,1
15,6,3,2,2,2,2
15,6,3,2,2,3,1
15,6,3,2,2,3,2
15,6,3,2,2,4,1
15,6,3,2,2,4,2
15,6,3,2,2,5,1
15,6,3,2,2,5,2
15,6,3,2,3,1,1
15,6,3,2,3,1,2
15,6,3,2,3,2,1
15,6,3,2,3,2,2
15,6,3,2,3,3,1
15,6,3,2,3,3,2
15,6,3,2,3,4,1
15,6,3,2,3,4,2
15,6,3,2,3,5,1
15,6,3,2,3,5,2
15,6,3,3,1,1,1
15,6,3,3,1,1,2
15,6,3,3,1,2,1
15,6,3,3,1,2,2
15,6,3,3,1,3,1
15,6,3,3,1,3,2
15,6,3,3,1,4,1
15,6,3,3,1,4,2
15,6,3,3,1,5,1
15,6,3,3,1,5,2
15,6,3,3,2,1,1
15,6,3,3,2,1,2
15,6,3,3,2,2,1
15,6,3,3,2,2,2
15,6,3,3,2,3,1
15,6,3,3,2,3,2
15,6,3,3,2,4,1
15,6,3,3,2,4,2
15,6,3,3,2,5,1
15,6,3,3,2,5,2
15,6,3,3,3,1,1
15,6,3,3,3,1,2
15,6,3,3,3,2,1
15,6,3,3,3,2,2
15,6,3,3,3,3,1
15,6,3,3,3,3,2
15,6,3,3,3,4,1
15,6,3,3,3,4,2
15,6,3,3,3,5,1
15,6,3,3,3,5,2
15,6,5,1,1,1,1
15,6,5,1,1,1,2
15,6,5,1,1,2,1
15,6,5,1,1,2,2
15,6,5,1,1,3,1
15,6,5,1,1,3,2
15,6,5,1,1,4,1
15,6,5,1,1,4,2
15,6,5,1,1,5,1
15,6,5,1,1,5,2
15,6,5,1,2,1,1
15,6,5,1,2,1,2
15,6,5,1,2,2,1
15,6,5,1,2,2,2
15,6,5,1,2,3,1
15,6,5,1,2,3,2
15,6,5,1,2,4,1
15,6,5,1,2,4,2
15,6,5,1,2,5,1
15,6,5,1,2,5,2
15,6,5,1,3,1,1
15,6,5,1,3,1,2
15,6,5,1,3,2,1
15,6,5,1,3,2,2
15,6,5,1,3,3,1
15,6,5,1,3,3,2
15,6,5,1,3,4,1
15,6,5,1,3,4,2
15,6,5,1,3,5,1
15,6,5,1,3,5,2
15,6,5,2,1,1,1
15,6,5,2,1,1,2
15,6,5,2,1,2,1
15,6,5,2,1,2,2
15,6,5,2,1,3,1
15,6,5,2,1,3,2
15,6,5,2,1,4,1
15,6,5,2,1,4,2
15,6,5,2,1,5,1
15,6,5,2,1,5,2
15,6,5,2,2,1,1
15,6,5,2,2,1,2
15,6,5,2,2,2,1
15,6,5,2,2,2,2
15,6,5,2,2,3,1
15,6,5,2,2,3,2
15,6,5,2,2,4,1
15,6,5,2,2,4,2
15,6,5,2,2,5,1
15,6,5,2,2,5,2
15,6,5,2,3,1,1
15,6,5,2,3,1,2
15,6,5,2,3,2,1
15,6,5,2,3,2,2
15,6,5,2,3,3,1
15,6,5,2,3,3,2
15,6,5,2,3,4,1
15,6,5,2,3,4,2
15,6,5,2,3,5,1
15,6,5,2,3,5,2
15,6,5,3,1,1,1
15,6,5,3,1,1,2
15,6,5,3,1,2,1
15,6,5,3,1,2,2
15,6,5,3,1,3,1
15,6,5,3,1,3,2
15,6,5,3,1,4,1
15,6,5,3,1,4,2
15,6,5,3,1,5,1
15,6,5,3,1,5,2
15,6,5,3,2,1,1
15,6,5,3,2,1,2
15,6,5,3,2,2,1
15,6,5,3,2,2,2
15,6,5,3,2,3,1
15,6,5,3,2,3,2
15,6,5,3,2,4,1
15,6,5,3,2,4,2
15,6,5,3,2,5,1
15,6,5,3,2,5,2
15,6,5,3,3,1,1
15,6,5,3,3,1,2
15,6,5,3,3,2,1
15,6,5,3,3,2,2
15,6,5,3,3,3,1
15,6,5,3,3,3,2
15,6,5,3,3,4,1
15,6,5,3,3,4,2
15,6,5,3,3,5,1
15,6,5,3,3,5,2
15,6,6,1,1,1,1
15,6,6,1,1,1,2
15,6,6,1,1,2,1
15,6,6,1,1,2,2
15,6,6,1,1,3,1
15,6,6,1,1,3,2
15,6,6,1,1,4,1
15,6,6,1,1,4,2
15,6,6,1,1,5,1
15,6,6,1,1,5,2
15,6,6,1,2,1,1
15,6,6,1,2,1,2
15,6,6,1,2,2,1
15,6,6,1,2,2,2
15,6,6,1,2,3,1
15,6,6,1,2,3,2
15,6,6,1,2,4,1
15,6,6,1,2,4,2
15,6,6,1,2,5,1
15,6,6,1,2,5,2
15,6,6,1,3,1,1
15,6,6,1,3,1,2
15,6,6,1,3,2,1
15,6,6,1,3,2,2
15,6,6,1,3,3,1
15,6,6,1,3,3,2
15,6,6,1,3,4,1
15,6,6,1,3,4,2
15,6,6,1,3,5,1
15,6,6,1,3,5,2
15,6,6,2,1,1,1
15,6,6,2,1,1,2
15,6,6,2,1,2,1
15,6,6,2,1,2,2
15,6,6,2,1,3,1
15,6,6,2,1,3,2
15,6,6,2,1,4,1
15,6,6,2,1,4,2
15,6,6,2,1,5,1
15,6,6,2,1,5,2
15,6,6,2,2,1,1
15,6,6,2,2,1,2
15,6,6,2,2,2,1
15,6,6,2,2,2,2
15,6,6,2,2,3,1
15,6,6,2,2,3,2
15,6,6,2,2,4,1
15,6,6,2,2,4,2
15,6,6,2,2,5,1
15,6,6,2,2,5,2
15,6,6,2,3,1,1
15,6,6,2,3,1,2
15,6,6,2,3,2,1
15,6,6,2,3,2,2
15,6,6,2,3,3,1
15,6,6,2,3,3,2
15,6,6,2,3,4,1
15,6,6,2,3,4,2
15,6,6,2,3,5,1
15,6,6,2,3,5,2
15,6,6,3,1,1,1
15,6,6,3,1,1,2
15,6,6,3,1,2,1
15,6,6,3,1,2,2
15,6,6,3,1,3,1
15,6,6,3,1,3,2
15,6,6,3,1,4,1
15,6,6,3,1,4,2
15,6,6,3,1,5,1
15,6,6,3,1,5,2
15,6,6,3,2,1,1
15,6,6,3,2,1,2
15,6,6,3,2,2,1
15,6,6,3,2,2,2
15,6,6,3,2,3,1
15,6,6,3,2,3,2
15,6,6,3,2,4,1
15,6,6,3,2,4,2
15,6,6,3,2,5,1
15,6,6,3,2,5,2
15,6,6,3,3,1,1
15,6,6,3,3,1,2
15,6,6,3,3,2,1
15,6,6,3,3,2,2
15,6,6,3,3,3,1
15,6,6,3,3,3,2
15,6,6,3,3,4,1
15,6,6,3,3,4,2
15,6,6,3,3,5,1
15,6,6,3,3,5,2
15,7,1,1,1,1,1
15,7,1,1,1,1,2
15,7,1,1,1,2,1
15,7,1,1,1,2,2
15,7,1,1,1,3,1
15,7,1,1,1,3,2
15,7,1,1,1,4,1
15,7,1,1,1,4,2
15,7,1,1,1,5,1
15,7,1,1,1,5,2
15,7,1,1,2,1,1
15,7,1,1,2,1,2
15,7,1,1,2,2,1
15,7,1,1,2,2,2
15,7,1,1,2,3,1
15,7,1,1,2,3,2
15,7,1,1,2,4,1
15,7,1,1,2,4,2
15,7,1,1,2,5,1
15,7,1,1,2,5,2
15,7,1,1,3,1,1
15,7,1,1,3,1,2
15,7,1,1,3,2,1
15,7,1,1,3,2,2
15,7,1,1,3,3,1
15,7,1,1,3,3,2
15,7,1,1,3,4,1
15,7,1,1,3,4,2
15,7,1,1,3,5,1
15,7,1,1,3,5,2
15,7,1,2,1,1,1
15,7,1,2,1,1,2
15,7,1,2,1,2,1
15,7,1,2,1,2,2
15,7,1,2,1,3,1
15,7,1,2,1,3,2
15,7,1,2,1,4,1
15,7,1,2,1,4,2
15,7,1,2,1,5,1
15,7,1,2,1,5,2
15,7,1,2,2,1,1
15,7,1,2,2,1,2
15,7,1,2,2,2,1
15,7,1,2,2,2,2
15,7,1,2,2,3,1
15,7,1,2,2,3,2
15,7,1,2,2,4,1
15,7,1,2,2,4,2
15,7,1,2,2,5,1
15,7,1,2,2,5,2
15,7,1,2,3,1,1
15,7,1,2,3,1,2
15,7,1,2,3,2,1
15,7,1,2,3,2,2
15,7,1,2,3,3,1
15,7,1,2,3,3,2
15,7,1,2,3,4,1
15,7,1,2,3,4,2
15,7,1,2,3,5,1
15,7,1,2,3,5,2
15,7,1,3,1,1,1
15,7,1,3,1,1,2
15,7,1,3,1,2,1
15,7,1,3,1,2,2
15,7,1,3,1,3,1
15,7,1,3,1,3,2
15,7,1,3,1,4,1
15,7,1,3,1,4,2
15,7,1,3,1,5,1
15,7,1,3,1,5,2
15,7,1,3,2,1,1
15,7,1,3,2,1,2
15,7,1,3,2,2,1
15,7,1,3,2,2,2
15,7,1,3,2,3,1
15,7,1,3,2,3,2
15,7,1,3,2,4,1
15,7,1,3,2,4,2
15,7,1,3,2,5,1
15,7,1,3,2,5,2
15,7,1,3,3,1,1
15,7,1,3,3,1,2
15,7,1,3,3,2,1
15,7,1,3,3,2,2
15,7,1,3,3,3,1
15,7,1,3,3,3,2
15,7,1,3,3,4,1
15,7,1,3,3,4,2
15,7,1,3,3,5,1
15,7,1,3,3,5,2
15,7,2,1,1,1,1
15,7,2,1,1,1,2
15,7,2,1,1,2,1
15,7,2,1,1,2,2
15,7,2,1,1,3,1
15,7,2,1,1,3,2
15,7,2,1,1,4,1
15,7,2,1,1,4,2
15,7,2,1,1,5,1
15,7,2,1,1,5,2
15,7,2,1,2,1,1
15,7,2,1,2,1,2
15,7,2,1,2,2,1
15,7,2,1,2,2,2
15,7,2,1,2,3,1
15,7,2,1,2,3,2
15,7,2,1,2,4,1
15,7,2,1,2,4,2
15,7,2,1,2,5,1
15,7,2,1,2,5,2
15,7,2,1,3,1,1
15,7,2,1,3,1,2
15,7,2,1,3,2,1
15,7,2,1,3,2,2
15,7,2,1,3,3,1
15,7,2,1,3,3,2
15,7,2,1,3,4,1
15,7,2,1,3,4,2
15,7,2,1,3,5,1
15,7,2,1,3,5,2
15,7,2,2,1,1,1
15,7,2,2,1,1,2
15,7,2,2,1,2,1
15,7,2,2,1,2,2
15,7,2,2,1,3,1
15,7,2,2,1,3,2
15,7,2,2,1,4,1
15,7,2,2,1,4,2
15,7,2,2,1,5,1
15,7,2,2,1,5,2
15,7,2,2,2,1,1
15,7,2,2,2,1,2
15,7,2,2,2,2,1
15,7,2,2,2,2,2
15,7,2,2,2,3,1
15,7,2,2,2,3,2
15,7,2,2,2,4,1
15,7,2,2,2,4,2
15,7,2,2,2,5,1
15,7,2,2,2,5,2
15,7,2,2,3,1,1
15,7,2,2,3,1,2
15,7,2,2,3,2,1
15,7,2,2,3,2,2
15,7,2,2,3,3,1
15,7,2,2,3,3,2
15,7,2,2,3,4,1
15,7,2,2,3,4,2
15,7,2,2,3,5,1
15,7,2,2,3,5,2
15,7,2,3,1,1,1
15,7,2,3,1,1,2
15,7,2,3,1,2,1
15,7,2,3,1,2,2
15,7,2,3,1,3,1
15,7,2,3,1,3,2
15,7,2,3,1,4,1
15,7,2,3,1,4,2
15,7,2,3,1,5,1
15,7,2,3,1,5,2
15,7,2,3,2,1,1
15,7,2,3,2,1,2
15,7,2,3,2,2,1
15,7,2,3,2,2,2
15,7,2,3,2,3,1
15,7,2,3,2,3,2
15,7,2,3,2,4,1
15,7,2,3,2,4,2
15,7,2,3,2,5,1
15,7,2,3,2,5,2
15,7,2,3,3,1,1
15,7,2,3,3,1,2
15,7,2,3,3,2,1
15,7,2,3,3,2,2
15,7,2,3,3,3,1
15,7,2,3,3,3,2
15,7,2,3,3,4,1
15,7,2,3,3,4,2
15,7,2,3,3,5,1
15,7,2,3,3,5,2
15,7,3,1,1,1,1
15,7,3,1,1,1,2
15,7,3,1,1,2,1
15,7,3,1,1,2,2
15,7,3,1,1,3,1
15,7,3,1,1,3,2
15,7,3,1,1,4,1
15,7,3,1,1,4,2
15,7,3,1,1,5,1
15,7,3,1,1,5,2
15,7,3,1,2,1,1
15,7,3,1,2,1,2
15,7,3,1,2,2,1
15,7,3,1,2,2,2
15,7,3,1,2,3,1
15,7,3,1,2,3,2
15,7,3,1,2,4,1
15,7,3,1,2,4,2
15,7,3,1,2,5,1
15,7,3,1,2,5,2
15,7,3,1,3,1,1
15,7,3,1,3,1,2
15,7,3,1,3,2,1
15,7,3,1,3,2,2
15,7,3,1,3,3,1
15,7,3,1,3,3,2
15,7,3,1,3,4,1
15,7,3,1,3,4,2
15,7,3,1,3,5,1
15,7,3,1,3,5,2
15,7,3,2,1,1,1
15,7,3,2,1,1,2
15,7,3,2,1,2,1
15,7,3,2,1,2,2
15,7,3,2,1,3,1
15,7,3,2,1,3,2
15,7,3,2,1,4,1
15,7,3,2,1,4,2
15,7,3,2,1,5,1
15,7,3,2,1,5,2
15,7,3,2,2,1,1
15,7,3,2,2,1,2
15,7,3,2,2,2,1
15,7,3,2,2,2,2
15,7,3,2,2,3,1
15,7,3,2,2,3,2
15,7,3,2,2,4,1
15,7,3,2,2,4,2
15,7,3,2,2,5,1
15,7,3,2,2,5,2
15,7,3,2,3,1,1
15,7,3,2,3,1,2
15,7,3,2,3,2,1
15,7,3,2,3,2,2
15,7,3,2,3,3,1
15,7,3,2,3,3,2
15,7,3,2,3,4,1
15,7,3,2,3,4,2
15,7,3,2,3,5,1
15,7,3,2,3,5,2
15,7,3,3,1,1,1
15,7,3,3,1,1,2
15,7,3,3,1,2,1
15,7,3,3,1,2,2
15,7,3,3,1,3,1
15,7,3,3,1,3,2
15,7,3,3,1,4,1
15,7,3,3,1,4,2
15,7,3,3,1,5,1
15,7,3,3,1,5,2
15,7,3,3,2,1,1
15,7,3,3,2,1,2
15,7,3,3,2,2,1
15,7,3,3,2,2,2
15,7,3,3,2,3,1
15,7,3,3,2,3,2
15,7,3,3,2,4,1
15,7,3,3,2,4,2
15,7,3,3,2,5,1
15,7,3,3,2,5,2
15,7,3,3,3,1,1
15,7,3,3,3,1,2
15,7,3,3,3,2,1
15,7,3,3,3,2,2
15,7,3,3,3,3,1
15,7,3,3,3,3,2
15,7,3,3,3,4,1
15,7,3,3,3,4,2
15,7,3,3,3,5,1
15,7,3,3,3,5,2
15,7,5,1,1,1,1
15,7,5,1,1,1,2
15,7,5,1,1,2,1
15,7,5,1,1,2,2
15,7,5,1,1,3,1
15,7,5,1,1,3,2
15,7,5,1,1,4,1
15,7,5,1,1,4,2
15,7,5,1,1,5,1
15,7,5,1,1,5,2
15,7,5,1,2,1,1
15,7,5,1,2,1,2
15,7,5,1,2,2,1
15,7,5,1,2,2,2
15,7,5,1,2,3,1
15,7,5,1,2,3,2
15,7,5,1,2,4,1
15,7,5,1,2,4,2
15,7,5,1,2,5,1
15,7,5,1,2,5,2
15,7,5,1,3,1,1
15,7,5,1,3,1,2
15,7,5,1,3,2,1
15,7,5,1,3,2,2
15,7,5,1,3,3,1
15,7,5,1,3,3,2
15,7,5,1,3,4,1
15,7,5,1,3,4,2
15,7,5,1,3,5,1
15,7,5,1,3,5,2
15,7,5,2,1,1,1
15,7,5,2,1,1,2
15,7,5,2,1,2,1
15,7,5,2,1,2,2
15,7,5,2,1,3,1
15,7,5,2,1,3,2
15,7,5,2,1,4,1
15,7,5,2,1,4,2
15,7,5,2,1,5,1
15,7,5,2,1,5,2
15,7,5,2,2,1,1
15,7,5,2,2,1,2
15,7,5,2,2,2,1
15,7,5,2,2,2,2
15,7,5,2,2,3,1
15,7,5,2,2,3,2
15,7,5,2,2,4,1
15,7,5,2,2,4,2
15,7,5,2,2,5,1
15,7,5,2,2,5,2
15,7,5,2,3,1,1
15,7,5,2,3,1,2
15,7,5,2,3,2,1
15,7,5,2,3,2,2
15,7,5,2,3,3,1
15,7,5,2,3,3,2
15,7,5,2,3,4,1
15,7,5,2,3,4,2
15,7,5,2,3,5,1
15,7,5,2,3,5,2
15,7,5,3,1,1,1
15,7,5,3,1,1,2
15,7,5,3,1,2,1
15,7,5,3,1,2,2
15,7,5,3,1,3,1
15,7,5,3,1,3,2
15,7,5,3,1,4,1
15,7,5,3,1,4,2
15,7,5,3,1,5,1
15,7,5,3,1,5,2
15,7,5,3,2,1,1
15,7,5,3,2,1,2
15,7,5,3,2,2,1
15,7,5,3,2,2,2
15,7,5,3,2,3,1
15,7,5,3,2,3,2
15,7,5,3,2,4,1
15,7,5,3,2,4,2
15,7,5,3,2,5,1
15,7,5,3,2,5,2
15,7,5,3,3,1,1
15,7,5,3,3,1,2
15,7,5,3,3,2,1
15,7,5,3,3,2,2
15,7,5,3,3,3,1
15,7,5,3,3,3,2
15,7,5,3,3,4,1
15,7,5,3,3,4,2
15,7,5,3,3,5,1
15,7,5,3,3,5,2
15,7,6,1,1,1,1
15,7,6,1,1,1,2
15,7,6,1,1,2,1
15,7,6,1,1,2,2
15,7,6,1,1,3,1
15,7,6,1,1,3,2
15,7,6,1,1,4,1
15,7,6,1,1,4,2
15,7,6,1,1,5,1
15,7,6,1,1,5,2
15,7,6,1,2,1,1
15,7,6,1,2,1,2
15,7,6,1,2,2,1
15,7,6,1,2,2,2
15,7,6,1,2,3,1
15,7,6,1,2,3,2
15,7,6,1,2,4,1
15,7,6,1,2,4,2
15,7,6,1,2,5,1
15,7,6,1,2,5,2
15,7,6,1,3,1,1
15,7,6,1,3,1,2
15,7,6,1,3,2,1
15,7,6,1,3,2,2
15,7,6,1,3,3,1
15,7,6,1,3,3,2
15,7,6,1,3,4,1
15,7,6,1,3,4,2
15,7,6,1,3,5,1
15,7,6,1,3,5,2
15,7,6,2,1,1,1
15,7,6,2,1,1,2
15,7,6,2,1,2,1
15,7,6,2,1,2,2
15,7,6,2,1,3,1
15,7,6,2,1,3,2
15,7,6,2,1,4,1
15,7,6,2,1,4,2
15,7,6,2,1,5,1
15,7,6,2,1,5,2
15,7,6,2,2,1,1
15,7,6,2,2,1,2
15,7,6,2,2,2,1
15,7,6,2,2,2,2
15,7,6,2,2,3,1
15,7,6,2,2,3,2
15,7,6,2,2,4,1
15,7,6,2,2,4,2
15,7,6,2,2,5,1
15,7,6,2,2,5,2
15,7,6,2,3,1,1
15,7,6,2,3,1,2
15,7,6,2,3,2,1
15,7,6,2,3,2,2
15,7,6,2,3,3,1
15,7,6,2,3,3,2
15,7,6,2,3,4,1
15,7,6,2,3,4,2
15,7,6,2,3,5,1
15,7,6,2,3,5,2
15,7,6,3,1,1,1
15,7,6,3,1,1,2
15,7,6,3,1,2,1
15,7,6,3,1,2,2
15,7,6,3,1,3,1
15,7,6,3,1,3,2
15,7,6,3,1,4,1
15,7,6,3,1,4,2
15,7,6,3,1,5,1
15,7,6,3,1,5,2
15,7,6,3,2,1,1
15,7,6,3,2,1,2
15,7,6,3,2,2,1
15,7,6,3,2,2,2
15,7,6,3,2,3,1
15,7,6,3,2,3,2
15,7,6,3,2,4,1
15,7,6,3,2,4,2
15,7,6,3,2,5,1
15,7,6,3,2,5,2
15,7,6,3,3,1,1
15,7,6,3,3,1,2
15,7,6,3,3,2,1
15,7,6,3,3,2,2
15,7,6,3,3,3,1
15,7,6,3,3,3,2
15,7,6,3,3,4,1
15,7,6,3,3,4,2
15,7,6,3,3,5,1
15,7,6,3,3,5,2
15,8,1,1,1,1,1
15,8,1,1,1,1,2
15,8,1,1,1,2,1
15,8,1,1,1,2,2
15,8,1,1,1,3,1
15,8,1,1,1,3,2
15,8,1,1,1,4,1
15,8,1,1,1,4,2
15,8,1,1,1,5,1
15,8,1,1,1,5,2
15,8,1,1,2,1,1
15,8,1,1,2,1,2
15,8,1,1,2,2,1
15,8,1,1,2,2,2
15,8,1,1,2,3,1
15,8,1,1,2,3,2
15,8,1,1,2,4,1
15,8,1,1,2,4,2
15,8,1,1,2,5,1
15,8,1,1,2,5,2
15,8,1,1,3,1,1
15,8,1,1,3,1,2
15,8,1,1,3,2,1
15,8,1,1,3,2,2
15,8,1,1,3,3,1
15,8,1,1,3,3,2
15,8,1,1,3,4,1
15,8,1,1,3,4,2
15,8,1,1,3,5,1
15,8,1,1,3,5,2
15,8,1,2,1,1,1
15,8,1,2,1,1,2
15,8,1,2,1,2,1
15,8,1,2,1,2,2
15,8,1,2,1,3,1
15,8,1,2,1,3,2
15,8,1,2,1,4,1
15,8,1,2,1,4,2
15,8,1,2,1,5,1
15,8,1,2,1,5,2
15,8,1,2,2,1,1
15,8,1,2,2,1,2
15,8,1,2,2,2,1
15,8,1,2,2,2,2
15,8,1,2,2,3,1
15,8,1,2,2,3,2
15,8,1,2,2,4,1
15,8,1,2,2,4,2
15,8,1,2,2,5,1
15,8,1,2,2,5,2
15,8,1,2,3,1,1
15,8,1,2,3,1,2
15,8,1,2,3,2,1
15,8,1,2,3,2,2
15,8,1,2,3,3,1
15,8,1,2,3,3,2
15,8,1,2,3,4,1
15,8,1,2,3,4,2
15,8,1,2,3,5,1
15,8,1,2,3,5,2
15,8,1,3,1,1,1
15,8,1,3,1,1,2
15,8,1,3,1,2,1
15,8,1,3,1,2,2
15,8,1,3,1,3,1
15,8,1,3,1,3,2
15,8,1,3,1,4,1
15,8,1,3,1,4,2
15,8,1,3,1,5,1
15,8,1,3,1,5,2
15,8,1,3,2,1,1
15,8,1,3,2,1,2
15,8,1,3,2,2,1
15,8,1,3,2,2,2
15,8,1,3,2,3,1
15,8,1,3,2,3,2
15,8,1,3,2,4,1
15,8,1,3,2,4,2
15,8,1,3,2,5,1
15,8,1,3,2,5,2
15,8,1,3,3,1,1
15,8,1,3,3,1,2
15,8,1,3,3,2,1
15,8,1,3,3,2,2
15,8,1,3,3,3,1
15,8,1,3,3,3,2
15,8,1,3,3,4,1
15,8,1,3,3,4,2
15,8,1,3,3,5,1
15,8,1,3,3,5,2
15,8,2,1,1,1,1
15,8,2,1,1,1,2
15,8,2,1,1,2,1
15,8,2,1,1,2,2
15,8,2,1,1,3,1
15,8,2,1,1,3,2
15,8,2,1,1,4,1
15,8,2,1,1,4,2
15,8,2,1,1,5,1
15,8,2,1,1,5,2
15,8,2,1,2,1,1
15,8,2,1,2,1,2
15,8,2,1,2,2,1
15,8,2,1,2,2,2
15,8,2,1,2,3,1
15,8,2,1,2,3,2
15,8,2,1,2,4,1
15,8,2,1,2,4,2
15,8,2,1,2,5,1
15,8,2,1,2,5,2
15,8,2,1,3,1,1
15,8,2,1,3,1,2
15,8,2,1,3,2,1
15,8,2,1,3,2,2
15,8,2,1,3,3,1
15,8,2,1,3,3,2
15,8,2,1,3,4,1
15,8,2,1,3,4,2
15,8,2,1,3,5,1
15,8,2,1,3,5,2
15,8,2,2,1,1,1
15,8,2,2,1,1,2
15,8,2,2,1,2,1
15,8,2,2,1,2,2
15,8,2,2,1,3,1
15,8,2,2,1,3,2
15,8,2,2,1,4,1
15,8,2,2,1,4,2
15,8,2,2,1,5,1
15,8,2,2,1,5,2
15,8,2,2,2,1,1
15,8,2,2,2,1,2
15,8,2,2,2,2,1
15,8,2,2,2,2,2
15,8,2,2,2,3,1
15,8,2,2,2,3,2
15,8,2,2,2,4,1
15,8,2,2,2,4,2
15,8,2,2,2,5,1
15,8,2,2,2,5,2
15,8,2,2,3,1,1
15,8,2,2,3,1,2
15,8,2,2,3,2,1
15,8,2,2,3,2,2
15,8,2,2,3,3,1
15,8,2,2,3,3,2
15,8,2,2,3,4,1
15,8,2,2,3,4,2
15,8,2,2,3,5,1
15,8,2,2,3,5,2
15,8,2,3,1,1,1
15,8,2,3,1,1,2
15,8,2,3,1,2,1
15,8,2,3,1,2,2
15,8,2,3,1,3,1
15,8,2,3,1,3,2
15,8,2,3,1,4,1
15,8,2,3,1,4,2
15,8,2,3,1,5,1
15,8,2,3,1,5,2
15,8,2,3,2,1,1
15,8,2,3,2,1,2
15,8,2,3,2,2,1
15,8,2,3,2,2,2
15,8,2,3,2,3,1
15,8,2,3,2,3,2
15,8,2,3,2,4,1
15,8,2,3,2,4,2
15,8,2,3,2,5,1
15,8,2,3,2,5,2
15,8,2,3,3,1,1
15,8,2,3,3,1,2
15,8,2,3,3,2,1
15,8,2,3,3,2,2
15,8,2,3,3,3,1
15,8,2,3,3,3,2
15,8,2,3,3,4,1
15,8,2,3,3,4,2
15,8,2,3,3,5,1
15,8,2,3,3,5,2
15,8,3,1,1,1,1
15,8,3,1,1,1,2
15,8,3,1,1,2,1
15,8,3,1,1,2,2
15,8,3,1,1,3,1
15,8,3,1,1,3,2
15,8,3,1,1,4,1
15,8,3,1,1,4,2
15,8,3,1,1,5,1
15,8,3,1,1,5,2
15,8,3,1,2,1,1
15,8,3,1,2,1,2
15,8,3,1,2,2,1
15,8,3,1,2,2,2
15,8,3,1,2,3,1
15,8,3,1,2,3,2
15,8,3,1,2,4,1
15,8,3,1,2,4,2
15,8,3,1,2,5,1
15,8,3,1,2,5,2
15,8,3,1,3,1,1
15,8,3,1,3,1,2
