nhb_p,nhb_m,g,soc,ns,ca,tp
16,2,3,2,5,1,3
16,2,3,2,5,1,4
16,2,3,2,5,1,5
16,2,3,2,5,1,6
16,2,3,2,5,2,1
16,2,3,2,5,2,2
16,2,3,2,5,2,3
16,2,3,2,5,2,4
16,2,3,2,5,2,5
16,2,3,2,5,2,6
16,2,3,3,1,1,1
16,2,3,3,1,1,2
16,2,3,3,1,1,3
16,2,3,3,1,1,4
16,2,3,3,1,1,5
16,2,3,3,1,1,6
16,2,3,3,1,2,1
16,2,3,3,1,2,2
16,2,3,3,1,2,3
16,2,3,3,1,2,4
16,2,3,3,1,2,5
16,2,3,3,1,2,6
16,2,3,3,2,1,1
16,2,3,3,2,1,2
16,2,3,3,2,1,3
16,2,3,3,2,1,4
16,2,3,3,2,1,5
16,2,3,3,2,1,6
16,2,3,3,2,2,1
16,2,3,3,2,2,2
16,2,3,3,2,2,3
16,2,3,3,2,2,4
16,2,3,3,2,2,5
16,2,3,3,2,2,6
16,2,3,3,3,1,1
16,2,3,3,3,1,2
16,2,3,3,3,1,3
16,2,3,3,3,1,4
16,2,3,3,3,1,5
16,2,3,3,3,1,6
16,2,3,3,3,2,1
16,2,3,3,3,2,2
16,2,3,3,3,2,3
16,2,3,3,3,2,4
16,2,3,3,3,2,5
16,2,3,3,3,2,6
16,2,3,3,4,1,1
16,2,3,3,4,1,2
16,2,3,3,4,1,3
16,2,3,3,4,1,4
16,2,3,3,4,1,5
16,2,3,3,4,1,6
16,2,3,3,4,2,1
16,2,3,3,4,2,2
16,2,3,3,4,2,3
16,2,3,3,4,2,4
16,2,3,3,4,2,5
16,2,3,3,4,2,6
16,2,3,3,5,1,1
16,2,3,3,5,1,2
16,2,3,3,5,1,3
16,2,3,3,5,1,4
16,2,3,3,5,1,5
16,2,3,3,5,1,6
16,2,3,3,5,2,1
16,2,3,3,5,2,2
16,2,3,3,5,2,3
16,2,3,3,5,2,4
16,2,3,3,5,2,5
16,2,3,3,5,2,6
16,3,1,1,1,1,1
16,3,1,1,1,1,2
16,3,1,1,1,1,3
16,3,1,1,1,1,4
16,3,1,1,1,1,5
16,3,1,1,1,1,6
16,3,1,1,1,2,1
16,3,1,1,1,2,2
16,3,1,1,1,2,3
16,3,1,1,1,2,4
16,3,1,1,1,2,5
16,3,1,1,1,2,6
16,3,1,1,2,1,1
16,3,1,1,2,1,2
16,3,1,1,2,1,3
16,3,1,1,2,1,4
16,3,1,1,2,1,5
16,3,1,1,2,1,6
16,3,1,1,2,2,1
16,3,1,1,2,2,2
16,3,1,1,2,2,3
16,3,1,1,2,2,4
16,3,1,1,2,2,5
16,3,1,1,2,2,6
16,3,1,1,3,1,1
16,3,1,1,3,1,2
16,3,1,1,3,1,3
16,3,1,1,3,1,4
16,3,1,1,3,1,5
16,3,1,1,3,1,6
16,3,1,1,3,2,1
16,3,1,1,3,2,2
16,3,1,1,3,2,3
16,3,1,1,3,2,4
16,3,1,1,3,2,5
16,3,1,1,3,2,6
16,3,1,1,4,1,1
16,3,1,1,4,1,2
16,3,1,1,4,1,3
16,3,1,1,4,1,4
16,3,1,1,4,1,5
16,3,1,1,4,1,6
16,3,1,1,4,2,1
16,3,1,1,4,2,2
16,3,1,1,4,2,3
16,3,1,1,4,2,4
16,3,1,1,4,2,5
16,3,1,1,4,2,6
16,3,1,1,5,1,1
16,3,1,1,5,1,2
16,3,1,1,5,1,3
16,3,1,1,5,1,4
16,3,1,1,5,1,5
16,3,1,1,5,1,6
16,3,1,1,5,2,1
16,3,1,1,5,2,2
16,3,1,1,5,2,3
16,3,1,1,5,2,4
16,3,1,1,5,2,5
16,3,1,1,5,2,6
16,3,1,2,1,1,1
16,3,1,2,1,1,2
16,3,1,2,1,1,3
16,3,1,2,1,1,4
16,3,1,2,1,1,5
16,3,1,2,1,1,6
16,3,1,2,1,2,1
16,3,1,2,1,2,2
16,3,1,2,1,2,3
16,3,1,2,1,2,4
16,3,1,2,1,2,5
16,3,1,2,1,2,6
16,3,1,2,2,1,1
16,3,1,2,2,1,2
16,3,1,2,2,1,3
16,3,1,2,2,1,4
16,3,1,2,2,1,5
16,3,1,2,2,1,6
16,3,1,2,2,2,1
16,3,1,2,2,2,2
16,3,1,2,2,2,3
16,3,1,2,2,2,4
16,3,1,2,2,2,5
16,3,1,2,2,2,6
16,3,1,2,3,1,1
16,3,1,2,3,1,2
16,3,1,2,3,1,3
16,3,1,2,3,1,4
16,3,1,2,3,1,5
16,3,1,2,3,1,6
16,3,1,2,3,2,1
16,3,1,2,3,2,2
16,3,1,2,3,2,3
16,3,1,2,3,2,4
16,3,1,2,3,2,5
16,3,1,2,3,2,6
16,3,1,2,4,1,1
16,3,1,2,4,1,2
16,3,1,2,4,1,3
16,3,1,2,4,1,4
16,3,1,2,4,1,5
16,3,1,2,4,1,6
16,3,1,2,4,2,1
16,3,1,2,4,2,2
16,3,1,2,4,2,3
16,3,1,2,4,2,4
16,3,1,2,4,2,5
16,3,1,2,4,2,6
16,3,1,2,5,1,1
16,3,1,2,5,1,2
16,3,1,2,5,1,3
16,3,1,2,5,1,4
16,3,1,2,5,1,5
16,3,1,2,5,1,6
16,3,1,2,5,2,1
16,3,1,2,5,2,2
16,3,1,2,5,2,3
16,3,1,2,5,2,4
16,3,1,2,5,2,5
16,3,1,2,5,2,6
16,3,1,3,1,1,1
16,3,1,3,1,1,2
16,3,1,3,1,1,3
16,3,1,3,1,1,4
16,3,1,3,1,1,5
16,3,1,3,1,1,6
16,3,1,3,1,2,1
16,3,1,3,1,2,2
16,3,1,3,1,2,3
16,3,1,3,1,2,4
16,3,1,3,1,2,5
16,3,1,3,1,2,6
16,3,1,3,2,1,1
16,3,1,3,2,1,2
16,3,1,3,2,1,3
16,3,1,3,2,1,4
16,3,1,3,2,1,5
16,3,1,3,2,1,6
16,3,1,3,2,2,1
16,3,1,3,2,2,2
16,3,1,3,2,2,3
16,3,1,3,2,2,4
16,3,1,3,2,2,5
16,3,1,3,2,2,6
16,3,1,3,3,1,1
16,3,1,3,3,1,2
16,3,1,3,3,1,3
16,3,1,3,3,1,4
16,3,1,3,3,1,5
16,3,1,3,3,1,6
16,3,1,3,3,2,1
16,3,1,3,3,2,2
16,3,1,3,3,2,3
16,3,1,3,3,2,4
16,3,1,3,3,2,5
16,3,1,3,3,2,6
16,3,1,3,4,1,1
16,3,1,3,4,1,2
16,3,1,3,4,1,3
16,3,1,3,4,1,4
16,3,1,3,4,1,5
16,3,1,3,4,1,6
16,3,1,3,4,2,1
16,3,1,3,4,2,2
16,3,1,3,4,2,3
16,3,1,3,4,2,4
16,3,1,3,4,2,5
16,3,1,3,4,2,6
16,3,1,3,5,1,1
16,3,1,3,5,1,2
16,3,1,3,5,1,3
16,3,1,3,5,1,4
16,3,1,3,5,1,5
16,3,1,3,5,1,6
16,3,1,3,5,2,1
16,3,1,3,5,2,2
16,3,1,3,5,2,3
16,3,1,3,5,2,4
16,3,1,3,5,2,5
16,3,1,3,5,2,6
16,3,2,1,1,1,1
16,3,2,1,1,1,2
16,3,2,1,1,1,3
16,3,2,1,1,1,4
16,3,2,1,1,1,5
16,3,2,1,1,1,6
16,3,2,1,1,2,1
16,3,2,1,1,2,2
16,3,2,1,1,2,3
16,3,2,1,1,2,4
16,3,2,1,1,2,5
16,3,2,1,1,2,6
16,3,2,1,2,1,1
16,3,2,1,2,1,2
16,3,2,1,2,1,3
16,3,2,1,2,1,4
16,3,2,1,2,1,5
16,3,2,1,2,1,6
16,3,2,1,2,2,1
16,3,2,1,2,2,2
16,3,2,1,2,2,3
16,3,2,1,2,2,4
16,3,2,1,2,2,5
16,3,2,1,2,2,6
16,3,2,1,3,1,1
16,3,2,1,3,1,2
16,3,2,1,3,1,3
16,3,2,1,3,1,4
16,3,2,1,3,1,5
16,3,2,1,3,1,6
16,3,2,1,3,2,1
16,3,2,1,3,2,2
16,3,2,1,3,2,3
16,3,2,1,3,2,4
16,3,2,1,3,2,5
16,3,2,1,3,2,6
16,3,2,1,4,1,1
16,3,2,1,4,1,2
16,3,2,1,4,1,3
16,3,2,1,4,1,4
16,3,2,1,4,1,5
16,3,2,1,4,1,6
16,3,2,1,4,2,1
16,3,2,1,4,2,2
16,3,2,1,4,2,3
16,3,2,1,4,2,4
16,3,2,1,4,2,5
16,3,2,1,4,2,6
16,3,2,1,5,1,1
16,3,2,1,5,1,2
16,3,2,1,5,1,3
16,3,2,1,5,1,4
16,3,2,1,5,1,5
16,3,2,1,5,1,6
16,3,2,1,5,2,1
16,3,2,1,5,2,2
16,3,2,1,5,2,3
16,3,2,1,5,2,4
16,3,2,1,5,2,5
16,3,2,1,5,2,6
16,3,2,2,1,1,1
16,3,2,2,1,1,2
16,3,2,2,1,1,3
16,3,2,2,1,1,4
16,3,2,2,1,1,5
16,3,2,2,1,1,6
16,3,2,2,1,2,1
16,3,2,2,1,2,2
16,3,2,2,1,2,3
16,3,2,2,1,2,4
16,3,2,2,1,2,5
16,3,2,2,1,2,6
16,3,2,2,2,1,1
16,3,2,2,2,1,2
16,3,2,2,2,1,3
16,3,2,2,2,1,4
16,3,2,2,2,1,5
16,3,2,2,2,1,6
16,3,2,2,2,2,1
16,3,2,2,2,2,2
16,3,2,2,2,2,3
16,3,2,2,2,2,4
16,3,2,2,2,2,5
16,3,2,2,2,2,6
16,3,2,2,3,1,1
16,3,2,2,3,1,2
16,3,2,2,3,1,3
16,3,2,2,3,1,4
16,3,2,2,3,1,5
16,3,2,2,3,1,6
16,3,2,2,3,2,1
16,3,2,2,3,2,2
16,3,2,2,3,2,3
16,3,2,2,3,2,4
16,3,2,2,3,2,5
16,3,2,2,3,2,6
16,3,2,2,4,1,1
16,3,2,2,4,1,2
16,3,2,2,4,1,3
16,3,2,2,4,1,4
16,3,2,2,4,1,5
16,3,2,2,4,1,6
16,3,2,2,4,2,1
16,3,2,2,4,2,2
16,3,2,2,4,2,3
16,3,2,2,4,2,4
16,3,2,2,4,2,5
16,3,2,2,4,2,6
16,3,2,2,5,1,1
16,3,2,2,5,1,2
16,3,2,2,5,1,3
16,3,2,2,5,1,4
16,3,2,2,5,1,5
16,3,2,2,5,1,6
16,3,2,2,5,2,1
16,3,2,2,5,2,2
16,3,2,2,5,2,3
16,3,2,2,5,2,4
16,3,2,2,5,2,5
16,3,2,2,5,2,6
16,3,2,3,1,1,1
16,3,2,3,1,1,2
16,3,2,3,1,1,3
16,3,2,3,1,1,4
16,3,2,3,1,1,5
16,3,2,3,1,1,6
16,3,2,3,1,2,1
16,3,2,3,1,2,2
16,3,2,3,1,2,3
16,3,2,3,1,2,4
16,3,2,3,1,2,5
16,3,2,3,1,2,6
16,3,2,3,2,1,1
16,3,2,3,2,1,2
16,3,2,3,2,1,3
16,3,2,3,2,1,4
16,3,2,3,2,1,5
16,3,2,3,2,1,6
16,3,2,3,2,2,1
16,3,2,3,2,2,2
16,3,2,3,2,2,3
16,3,2,3,2,2,4
16,3,2,3,2,2,5
16,3,2,3,2,2,6
16,3,2,3,3,1,1
16,3,2,3,3,1,2
16,3,2,3,3,1,3
16,3,2,3,3,1,4
16,3,2,3,3,1,5
16,3,2,3,3,1,6
16,3,2,3,3,2,1
16,3,2,3,3,2,2
16,3,2,3,3,2,3
16,3,2,3,3,2,4
16,3,2,3,3,2,5
16,3,2,3,3,2,6
16,3,2,3,4,1,1
16,3,2,3,4,1,2
16,3,2,3,4,1,3
16,3,2,3,4,1,4
16,3,2,3,4,1,5
16,3,2,3,4,1,6
16,3,2,3,4,2,1
16,3,2,3,4,2,2
16,3,2,3,4,2,3
16,3,2,3,4,2,4
16,3,2,3,4,2,5
16,3,2,3,4,2,6
16,3,2,3,5,1,1
16,3,2,3,5,1,2
16,3,2,3,5,1,3
16,3,2,3,5,1,4
16,3,2,3,5,1,5
16,3,2,3,5,1,6
16,3,2,3,5,2,1
16,3,2,3,5,2,2
16,3,2,3,5,2,3
16,3,2,3,5,2,4
16,3,2,3,5,2,5
16,3,2,3,5,2,6
16,3,3,1,1,1,1
16,3,3,1,1,1,2
16,3,3,1,1,1,3
16,3,3,1,1,1,4
16,3,3,1,1,1,5
16,3,3,1,1,1,6
16,3,3,1,1,2,1
16,3,3,1,1,2,2
16,3,3,1,1,2,3
16,3,3,1,1,2,4
16,3,3,1,1,2,5
16,3,3,1,1,2,6
16,3,3,1,2,1,1
16,3,3,1,2,1,2
16,3,3,1,2,1,3
16,3,3,1,2,1,4
16,3,3,1,2,1,5
16,3,3,1,2,1,6
16,3,3,1,2,2,1
16,3,3,1,2,2,2
16,3,3,1,2,2,3
16,3,3,1,2,2,4
16,3,3,1,2,2,5
16,3,3,1,2,2,6
16,3,3,1,3,1,1
16,3,3,1,3,1,2
16,3,3,1,3,1,3
16,3,3,1,3,1,4
16,3,3,1,3,1,5
16,3,3,1,3,1,6
16,3,3,1,3,2,1
16,3,3,1,3,2,2
16,3,3,1,3,2,3
16,3,3,1,3,2,4
16,3,3,1,3,2,5
16,3,3,1,3,2,6
16,3,3,1,4,1,1
16,3,3,1,4,1,2
16,3,3,1,4,1,3
16,3,3,1,4,1,4
16,3,3,1,4,1,5
16,3,3,1,4,1,6
16,3,3,1,4,2,1
16,3,3,1,4,2,2
16,3,3,1,4,2,3
16,3,3,1,4,2,4
16,3,3,1,4,2,5
16,3,3,1,4,2,6
16,3,3,1,5,1,1
16,3,3,1,5,1,2
16,3,3,1,5,1,3
16,3,3,1,5,1,4
16,3,3,1,5,1,5
16,3,3,1,5,1,6
16,3,3,1,5,2,1
16,3,3,1,5,2,2
16,3,3,1,5,2,3
16,3,3,1,5,2,4
16,3,3,1,5,2,5
16,3,3,1,5,2,6
16,3,3,2,1,1,1
16,3,3,2,1,1,2
16,3,3,2,1,1,3
16,3,3,2,1,1,4
16,3,3,2,1,1,5
16,3,3,2,1,1,6
16,3,3,2,1,2,1
16,3,3,2,1,2,2
16,3,3,2,1,2,3
16,3,3,2,1,2,4
16,3,3,2,1,2,5
16,3,3,2,1,2,6
16,3,3,2,2,1,1
16,3,3,2,2,1,2
16,3,3,2,2,1,3
16,3,3,2,2,1,4
16,3,3,2,2,1,5
16,3,3,2,2,1,6
16,3,3,2,2,2,1
16,3,3,2,2,2,2
16,3,3,2,2,2,3
16,3,3,2,2,2,4
16,3,3,2,2,2,5
16,3,3,2,2,2,6
16,3,3,2,3,1,1
16,3,3,2,3,1,2
16,3,3,2,3,1,3
16,3,3,2,3,1,4
16,3,3,2,3,1,5
16,3,3,2,3,1,6
16,3,3,2,3,2,1
16,3,3,2,3,2,2
16,3,3,2,3,2,3
16,3,3,2,3,2,4
16,3,3,2,3,2,5
16,3,3,2,3,2,6
16,3,3,2,4,1,1
16,3,3,2,4,1,2
16,3,3,2,4,1,3
16,3,3,2,4,1,4
16,3,3,2,4,1,5
16,3,3,2,4,1,6
16,3,3,2,4,2,1
16,3,3,2,4,2,2
16,3,3,2,4,2,3
16,3,3,2,4,2,4
16,3,3,2,4,2,5
16,3,3,2,4,2,6
16,3,3,2,5,1,1
16,3,3,2,5,1,2
16,3,3,2,5,1,3
16,3,3,2,5,1,4
16,3,3,2,5,1,5
16,3,3,2,5,1,6
16,3,3,2,5,2,1
16,3,3,2,5,2,2
16,3,3,2,5,2,3
16,3,3,2,5,2,4
16,3,3,2,5,2,5
16,3,3,2,5,2,6
16,3,3,3,1,1,1
16,3,3,3,1,1,2
16,3,3,3,1,1,3
16,3,3,3,1,1,4
16,3,3,3,1,1,5
16,3,3,3,1,1,6
16,3,3,3,1,2,1
16,3,3,3,1,2,2
16,3,3,3,1,2,3
16,3,3,3,1,2,4
16,3,3,3,1,2,5
16,3,3,3,1,2,6
16,3,3,3,2,1,1
16,3,3,3,2,1,2
16,3,3,3,2,1,3
16,3,3,3,2,1,4
16,3,3,3,2,1,5
16,3,3,3,2,1,6
16,3,3,3,2,2,1
16,3,3,3,2,2,2
16,3,3,3,2,2,3
16,3,3,3,2,2,4
16,3,3,3,2,2,5
16,3,3,3,2,2,6
16,3,3,3,3,1,1
16,3,3,3,3,1,2
16,3,3,3,3,1,3
16,3,3,3,3,1,4
16,3,3,3,3,1,5
16,3,3,3,3,1,6
16,3,3,3,3,2,1
16,3,3,3,3,2,2
16,3,3,3,3,2,3
16,3,3,3,3,2,4
16,3,3,3,3,2,5
16,3,3,3,3,2,6
16,3,3,3,4,1,1
16,3,3,3,4,1,2
16,3,3,3,4,1,3
16,3,3,3,4,1,4
16,3,3,3,4,1,5
16,3,3,3,4,1,6
16,3,3,3,4,2,1
16,3,3,3,4,2,2
16,3,3,3,4,2,3
16,3,3,3,4,2,4
16,3,3,3,4,2,5
16,3,3,3,4,2,6
16,3,3,3,5,1,1
16,3,3,3,5,1,2
16,3,3,3,5,1,3
16,3,3,3,5,1,4
16,3,3,3,5,1,5
16,3,3,3,5,1,6
16,3,3,3,5,2,1
16,3,3,3,5,2,2
16,3,3,3,5,2,3
16,3,3,3,5,2,4
16,3,3,3,5,2,5
16,3,3,3,5,2,6
16,5,1,1,1,1,1
16,5,1,1,1,1,2
16,5,1,1,1,1,3
16,5,1,1,1,1,4
16,5,1,1,1,1,5
16,5,1,1,1,1,6
16,5,1,1,1,2,1
16,5,1,1,1,2,2
16,5,1,1,1,2,3
16,5,1,1,1,2,4
16,5,1,1,1,2,5
16,5,1,1,1,2,6
16,5,1,1,2,1,1
16,5,1,1,2,1,2
16,5,1,1,2,1,3
16,5,1,1,2,1,4
16,5,1,1,2,1,5
16,5,1,1,2,1,6
16,5,1,1,2,2,1
16,5,1,1,2,2,2
16,5,1,1,2,2,3
16,5,1,1,2,2,4
16,5,1,1,2,2,5
16,5,1,1,2,2,6
16,5,1,1,3,1,1
16,5,1,1,3,1,2
16,5,1,1,3,1,3
16,5,1,1,3,1,4
16,5,1,1,3,1,5
16,5,1,1,3,1,6
16,5,1,1,3,2,1
16,5,1,1,3,2,2
16,5,1,1,3,2,3
16,5,1,1,3,2,4
16,5,1,1,3,2,5
16,5,1,1,3,2,6
16,5,1,1,4,1,1
16,5,1,1,4,1,2
16,5,1,1,4,1,3
16,5,1,1,4,1,4
16,5,1,1,4,1,5
16,5,1,1,4,1,6
16,5,1,1,4,2,1
16,5,1,1,4,2,2
16,5,1,1,4,2,3
16,5,1,1,4,2,4
16,5,1,1,4,2,5
16,5,1,1,4,2,6
16,5,1,1,5,1,1
16,5,1,1,5,1,2
16,5,1,1,5,1,3
16,5,1,1,5,1,4
16,5,1,1,5,1,5
16,5,1,1,5,1,6
16,5,1,1,5,2,1
16,5,1,1,5,2,2
16,5,1,1,5,2,3
16,5,1,1,5,2,4
16,5,1,1,5,2,5
16,5,1,1,5,2,6
16,5,1,2,1,1,1
16,5,1,2,1,1,2
16,5,1,2,1,1,3
16,5,1,2,1,1,4
16,5,1,2,1,1,5
16,5,1,2,1,1,6
16,5,1,2,1,2,1
16,5,1,2,1,2,2
16,5,1,2,1,2,3
16,5,1,2,1,2,4
16,5,1,2,1,2,5
16,5,1,2,1,2,6
16,5,1,2,2,1,1
16,5,1,2,2,1,2
16,5,1,2,2,1,3
16,5,1,2,2,1,4
16,5,1,2,2,1,5
16,5,1,2,2,1,6
16,5,1,2,2,2,1
16,5,1,2,2,2,2
16,5,1,2,2,2,3
16,5,1,2,2,2,4
16,5,1,2,2,2,5
16,5,1,2,2,2,6
16,5,1,2,3,1,1
16,5,1,2,3,1,2
16,5,1,2,3,1,3
16,5,1,2,3,1,4
16,5,1,2,3,1,5
16,5,1,2,3,1,6
16,5,1,2,3,2,1
16,5,1,2,3,2,2
16,5,1,2,3,2,3
16,5,1,2,3,2,4
16,5,1,2,3,2,5
16,5,1,2,3,2,6
16,5,1,2,4,1,1
16,5,1,2,4,1,2
16,5,1,2,4,1,3
16,5,1,2,4,1,4
16,5,1,2,4,1,5
16,5,1,2,4,1,6
16,5,1,2,4,2,1
16,5,1,2,4,2,2
16,5,1,2,4,2,3
16,5,1,2,4,2,4
16,5,1,2,4,2,5
16,5,1,2,4,2,6
16,5,1,2,5,1,1
16,5,1,2,5,1,2
16,5,1,2,5,1,3
16,5,1,2,5,1,4
16,5,1,2,5,1,5
16,5,1,2,5,1,6
16,5,1,2,5,2,1
16,5,1,2,5,2,2
16,5,1,2,5,2,3
16,5,1,2,5,2,4
16,5,1,2,5,2,5
16,5,1,2,5,2,6
16,5,1,3,1,1,1
16,5,1,3,1,1,2
16,5,1,3,1,1,3
16,5,1,3,1,1,4
16,5,1,3,1,1,5
16,5,1,3,1,1,6
16,5,1,3,1,2,1
16,5,1,3,1,2,2
16,5,1,3,1,2,3
16,5,1,3,1,2,4
16,5,1,3,1,2,5
16,5,1,3,1,2,6
16,5,1,3,2,1,1
16,5,1,3,2,1,2
16,5,1,3,2,1,3
16,5,1,3,2,1,4
16,5,1,3,2,1,5
16,5,1,3,2,1,6
16,5,1,3,2,2,1
16,5,1,3,2,2,2
16,5,1,3,2,2,3
16,5,1,3,2,2,4
16,5,1,3,2,2,5
16,5,1,3,2,2,6
16,5,1,3,3,1,1
16,5,1,3,3,1,2
16,5,1,3,3,1,3
16,5,1,3,3,1,4
16,5,1,3,3,1,5
16,5,1,3,3,1,6
16,5,1,3,3,2,1
16,5,1,3,3,2,2
16,5,1,3,3,2,3
16,5,1,3,3,2,4
16,5,1,3,3,2,5
16,5,1,3,3,2,6
16,5,1,3,4,1,1
16,5,1,3,4,1,2
16,5,1,3,4,1,3
16,5,1,3,4,1,4
16,5,1,3,4,1,5
16,5,1,3,4,1,6
16,5,1,3,4,2,1
16,5,1,3,4,2,2
16,5,1,3,4,2,3
16,5,1,3,4,2,4
16,5,1,3,4,2,5
16,5,1,3,4,2,6
16,5,1,3,5,1,1
16,5,1,3,5,1,2
16,5,1,3,5,1,3
16,5,1,3,5,1,4
16,5,1,3,5,1,5
16,5,1,3,5,1,6
16,5,1,3,5,2,1
16,5,1,3,5,2,2
16,5,1,3,5,2,3
16,5,1,3,5,2,4
16,5,1,3,5,2,5
16,5,1,3,5,2,6
16,5,2,1,1,1,1
16,5,2,1,1,1,2
16,5,2,1,1,1,3
16,5,2,1,1,1,4
16,5,2,1,1,1,5
16,5,2,1,1,1,6
16,5,2,1,1,2,1
16,5,2,1,1,2,2
16,5,2,1,1,2,3
16,5,2,1,1,2,4
16,5,2,1,1,2,5
16,5,2,1,1,2,6
16,5,2,1,2,1,1
16,5,2,1,2,1,2
16,5,2,1,2,1,3
16,5,2,1,2,1,4
16,5,2,1,2,1,5
16,5,2,1,2,1,6
16,5,2,1,2,2,1
16,5,2,1,2,2,2
16,5,2,1,2,2,3
16,5,2,1,2,2,4
16,5,2,1,2,2,5
16,5,2,1,2,2,6
16,5,2,1,3,1,1
16,5,2,1,3,1,2
16,5,2,1,3,1,3
16,5,2,1,3,1,4
16,5,2,1,3,1,5
16,5,2,1,3,1,6
16,5,2,1,3,2,1
16,5,2,1,3,2,2
16,5,2,1,3,2,3
16,5,2,1,3,2,4
16,5,2,1,3,2,5
16,5,2,1,3,2,6
16,5,2,1,4,1,1
16,5,2,1,4,1,2
16,5,2,1,4,1,3
16,5,2,1,4,1,4
16,5,2,1,4,1,5
16,5,2,1,4,1,6
16,5,2,1,4,2,1
16,5,2,1,4,2,2
16,5,2,1,4,2,3
16,5,2,1,4,2,4
16,5,2,1,4,2,5
16,5,2,1,4,2,6
16,5,2,1,5,1,1
16,5,2,1,5,1,2
16,5,2,1,5,1,3
16,5,2,1,5,1,4
16,5,2,1,5,1,5
16,5,2,1,5,1,6
16,5,2,1,5,2,1
16,5,2,1,5,2,2
16,5,2,1,5,2,3
16,5,2,1,5,2,4
16,5,2,1,5,2,5
16,5,2,1,5,2,6
16,5,2,2,1,1,1
16,5,2,2,1,1,2
16,5,2,2,1,1,3
16,5,2,2,1,1,4
16,5,2,2,1,1,5
16,5,2,2,1,1,6
16,5,2,2,1,2,1
16,5,2,2,1,2,2
16,5,2,2,1,2,3
16,5,2,2,1,2,4
16,5,2,2,1,2,5
16,5,2,2,1,2,6
16,5,2,2,2,1,1
16,5,2,2,2,1,2
16,5,2,2,2,1,3
16,5,2,2,2,1,4
16,5,2,2,2,1,5
16,5,2,2,2,1,6
16,5,2,2,2,2,1
16,5,2,2,2,2,2
16,5,2,2,2,2,3
16,5,2,2,2,2,4
16,5,2,2,2,2,5
16,5,2,2,2,2,6
16,5,2,2,3,1,1
16,5,2,2,3,1,2
16,5,2,2,3,1,3
16,5,2,2,3,1,4
16,5,2,2,3,1,5
16,5,2,2,3,1,6
16,5,2,2,3,2,1
16,5,2,2,3,2,2
16,5,2,2,3,2,3
16,5,2,2,3,2,4
16,5,2,2,3,2,5
16,5,2,2,3,2,6
16,5,2,2,4,1,1
16,5,2,2,4,1,2
16,5,2,2,4,1,3
16,5,2,2,4,1,4
16,5,2,2,4,1,5
16,5,2,2,4,1,6
16,5,2,2,4,2,1
16,5,2,2,4,2,2
16,5,2,2,4,2,3
16,5,2,2,4,2,4
16,5,2,2,4,2,5
16,5,2,2,4,2,6
16,5,2,2,5,1,1
16,5,2,2,5,1,2
16,5,2,2,5,1,3
16,5,2,2,5,1,4
16,5,2,2,5,1,5
16,5,2,2,5,1,6
16,5,2,2,5,2,1
16,5,2,2,5,2,2
16,5,2,2,5,2,3
16,5,2,2,5,2,4
16,5,2,2,5,2,5
16,5,2,2,5,2,6
16,5,2,3,1,1,1
16,5,2,3,1,1,2
16,5,2,3,1,1,3
16,5,2,3,1,1,4
16,5,2,3,1,1,5
16,5,2,3,1,1,6
16,5,2,3,1,2,1
16,5,2,3,1,2,2
16,5,2,3,1,2,3
16,5,2,3,1,2,4
16,5,2,3,1,2,5
16,5,2,3,1,2,6
16,5,2,3,2,1,1
16,5,2,3,2,1,2
16,5,2,3,2,1,3
16,5,2,3,2,1,4
16,5,2,3,2,1,5
16,5,2,3,2,1,6
16,5,2,3,2,2,1
16,5,2,3,2,2,2
16,5,2,3,2,2,3
16,5,2,3,2,2,4
16,5,2,3,2,2,5
16,5,2,3,2,2,6
16,5,2,3,3,1,1
16,5,2,3,3,1,2
16,5,2,3,3,1,3
16,5,2,3,3,1,4
16,5,2,3,3,1,5
16,5,2,3,3,1,6
16,5,2,3,3,2,1
16,5,2,3,3,2,2
16,5,2,3,3,2,3
16,5,2,3,3,2,4
16,5,2,3,3,2,5
16,5,2,3,3,2,6
16,5,2,3,4,1,1
16,5,2,3,4,1,2
16,5,2,3,4,1,3
16,5,2,3,4,1,4
16,5,2,3,4,1,5
16,5,2,3,4,1,6
16,5,2,3,4,2,1
16,5,2,3,4,2,2
16,5,2,3,4,2,3
16,5,2,3,4,2,4
16,5,2,3,4,2,5
16,5,2,3,4,2,6
16,5,2,3,5,1,1
16,5,2,3,5,1,2
16,5,2,3,5,1,3
16,5,2,3,5,1,4
16,5,2,3,5,1,5
16,5,2,3,5,1,6
16,5,2,3,5,2,1
16,5,2,3,5,2,2
16,5,2,3,5,2,3
16,5,2,3,5,2,4
16,5,2,3,5,2,5
16,5,2,3,5,2,6
16,5,3,1,1,1,1
16,5,3,1,1,1,2
16,5,3,1,1,1,3
16,5,3,1,1,1,4
16,5,3,1,1,1,5
16,5,3,1,1,1,6
16,5,3,1,1,2,1
16,5,3,1,1,2,2
16,5,3,1,1,2,3
16,5,3,1,1,2,4
16,5,3,1,1,2,5
16,5,3,1,1,2,6
16,5,3,1,2,1,1
16,5,3,1,2,1,2
16,5,3,1,2,1,3
16,5,3,1,2,1,4
16,5,3,1,2,1,5
16,5,3,1,2,1,6
16,5,3,1,2,2,1
16,5,3,1,2,2,2
16,5,3,1,2,2,3
16,5,3,1,2,2,4
16,5,3,1,2,2,5
16,5,3,1,2,2,6
16,5,3,1,3,1,1
16,5,3,1,3,1,2
16,5,3,1,3,1,3
16,5,3,1,3,1,4
